hotel,is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,arrival_date_month_num,arrival_date,room_assignment_changed,total_stay_nights,total_people,is_adr_0,Agent_check,foreigner,arrival_weekday,customer_name,status
Resort Hotel,0,0,33,14,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,225.0,0,0,08,2017-08-14,1,1,2.0,0,1,0,0,Guest_1082,Expected
Resort Hotel,0,105,32,8,2,5,3,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,275.0,0,1,08,2017-08-08,0,7,3.0,0,1,0,1,Guest_1083,Expected
Resort Hotel,0,286,32,10,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,101.22,0,1,08,2017-08-10,0,5,2.0,0,1,1,3,Guest_1084,Expected
Resort Hotel,0,172,32,6,4,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,153.5,0,0,08,2017-08-06,0,9,2.0,0,1,1,6,Guest_1085,Expected
Resort Hotel,0,0,33,13,2,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,210.0,0,1,08,2017-08-13,0,2,2.0,0,1,0,6,Guest_1086,Expected
Resort Hotel,0,177,32,9,2,4,2,2.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,329.67,0,1,08,2017-08-09,0,6,4.0,0,1,0,2,Guest_1087,Expected
Resort Hotel,0,0,33,14,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,180.0,0,0,08,2017-08-14,0,1,2.0,0,0,0,0,Guest_1088,Expected
Resort Hotel,0,286,32,7,3,6,2,0.0,0,BB,Direct,Direct,0,0,0,2,0,Transient,157.52,0,1,08,2017-08-07,0,9,2.0,0,1,1,0,Guest_1089,Expected
Resort Hotel,0,67,32,11,2,3,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,165.0,0,0,08,2017-08-11,0,5,2.0,0,1,1,4,Guest_1090,Expected
Resort Hotel,0,280,32,8,2,6,2,0.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,150.48,0,0,08,2017-08-08,0,8,2.0,0,1,1,1,Guest_1091,Expected
Resort Hotel,0,1,33,15,0,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,175.5,1,1,08,2017-08-15,0,1,3.0,0,1,0,1,Guest_1092,Expected
Resort Hotel,0,2,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,190.0,0,2,08,2017-08-15,0,1,2.0,0,1,1,1,Guest_1093,Expected
Resort Hotel,0,1,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,103.2,0,2,08,2017-08-15,0,1,2.0,0,1,0,1,Guest_1094,Expected
Resort Hotel,0,307,33,14,1,1,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,138.38,0,1,08,2017-08-14,0,2,1.0,0,1,1,0,Guest_1095,Expected
Resort Hotel,0,1,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,103.2,0,2,08,2017-08-15,0,1,2.0,0,1,0,1,Guest_1096,Expected
Resort Hotel,0,255,31,4,4,8,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,151.1,0,0,08,2017-08-04,0,12,2.0,0,1,0,4,Guest_1097,Expected
Resort Hotel,0,219,33,13,2,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,250.32,1,2,08,2017-08-13,0,3,4.0,0,1,1,6,Guest_1098,Expected
Resort Hotel,0,0,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,161.1,0,1,08,2017-08-15,0,1,2.0,0,1,0,1,Guest_1099,Expected
Resort Hotel,0,0,33,15,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,194.0,0,0,08,2017-08-15,0,1,2.0,0,0,1,1,Guest_1100,Expected
Resort Hotel,0,0,33,15,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,194.0,0,0,08,2017-08-15,0,1,2.0,0,0,1,1,Guest_1101,Expected
Resort Hotel,0,0,33,15,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,194.0,0,0,08,2017-08-15,0,1,2.0,0,0,1,1,Guest_1102,Expected
Resort Hotel,0,6,33,14,1,1,2,2.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,300.0,0,1,08,2017-08-14,0,2,4.0,0,0,1,0,Guest_1103,Expected
Resort Hotel,0,39,33,14,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,250.0,0,2,08,2017-08-14,0,2,2.0,0,1,0,0,Guest_1104,Expected
Resort Hotel,0,0,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,161.1,1,1,08,2017-08-15,0,1,2.0,0,1,1,1,Guest_1105,Expected
Resort Hotel,0,201,31,5,4,7,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient-Party,198.2,0,2,08,2017-08-05,0,11,2.0,0,1,1,5,Guest_1106,Expected
Resort Hotel,0,201,31,5,4,7,2,0.0,0,BB,Direct,Direct,0,0,0,2,0,Transient-Party,221.2,0,2,08,2017-08-05,0,11,2.0,0,1,1,5,Guest_1107,Expected
Resort Hotel,0,116,32,12,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,2,08,2017-08-12,0,4,2.0,0,1,1,5,Guest_1108,Expected
Resort Hotel,0,194,33,13,2,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,165.8,0,0,08,2017-08-13,0,3,2.0,0,1,1,6,Guest_1109,Expected
Resort Hotel,0,1,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,143.0,0,2,08,2017-08-15,0,1,2.0,0,1,1,1,Guest_1110,Expected
Resort Hotel,0,121,32,9,2,5,3,0.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,372.71,0,1,08,2017-08-09,0,7,3.0,0,1,1,2,Guest_1111,Expected
Resort Hotel,0,220,33,13,2,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient,252.33,1,2,08,2017-08-13,0,3,4.0,0,1,1,6,Guest_1112,Expected
Resort Hotel,0,0,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,131.2,0,0,08,2017-08-15,0,1,2.0,0,1,1,1,Guest_1113,Expected
Resort Hotel,0,1,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,129.0,0,2,08,2017-08-15,0,1,2.0,0,1,1,1,Guest_1114,Expected
Resort Hotel,0,208,32,7,3,6,2,1.0,0,HB,Direct,Direct,0,0,0,4,0,Transient,214.53,1,3,08,2017-08-07,0,9,3.0,0,1,0,0,Guest_1115,Expected
Resort Hotel,0,254,32,11,2,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,258.0,0,1,08,2017-08-11,1,5,3.0,0,1,1,4,Guest_1116,Expected
Resort Hotel,0,201,31,5,4,7,2,1.0,0,BB,Direct,Direct,0,0,0,1,0,Transient-Party,196.2,0,3,08,2017-08-05,0,11,3.0,0,1,1,5,Guest_1117,Expected
Resort Hotel,0,204,33,16,0,0,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,0.0,0,0,08,2017-08-16,1,0,2.0,1,0,0,2,Guest_1118,Expected
Resort Hotel,0,66,32,10,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,116.5,0,1,08,2017-08-10,0,7,2.0,0,1,1,3,Guest_1119,Expected
Resort Hotel,0,195,32,7,3,7,2,0.0,0,FB,Offline TA/TO,TA/TO,0,0,0,2,0,Transient,139.1,1,0,08,2017-08-07,0,10,2.0,0,1,0,0,Guest_1120,Expected
Resort Hotel,0,160,32,7,3,7,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,1,0,Contract,153.5,0,2,08,2017-08-07,1,10,2.0,0,1,1,0,Guest_1121,Expected
Resort Hotel,0,220,32,10,2,5,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,134.43,0,0,08,2017-08-10,0,7,2.0,0,1,0,3,Guest_1122,Expected
Resort Hotel,0,273,32,7,3,7,2,0.0,0,HB,Direct,Direct,0,0,0,0,0,Transient-Party,214.8,1,1,08,2017-08-07,0,10,2.0,0,0,1,0,Guest_1123,Expected
Resort Hotel,0,273,32,7,3,7,2,2.0,0,HB,Direct,Direct,0,0,0,0,0,Transient-Party,264.6,0,1,08,2017-08-07,0,10,4.0,0,0,1,0,Guest_1124,Expected
Resort Hotel,0,188,32,12,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,210.0,0,3,08,2017-08-12,1,5,2.0,0,1,1,5,Guest_1125,Expected
Resort Hotel,0,78,33,15,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,232.0,0,1,08,2017-08-15,0,2,2.0,0,1,1,1,Guest_1126,Expected
Resort Hotel,0,78,33,15,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,232.0,0,1,08,2017-08-15,0,2,2.0,0,1,0,1,Guest_1127,Expected
Resort Hotel,0,197,33,13,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient-Party,110.7,0,0,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_1128,Expected
Resort Hotel,0,197,33,13,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient-Party,110.7,0,0,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_1129,Expected
Resort Hotel,0,197,33,13,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient-Party,124.7,0,0,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_1130,Expected
Resort Hotel,0,197,33,13,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient-Party,110.7,0,0,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_1131,Expected
Resort Hotel,0,26,32,7,3,7,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,151.3,0,2,08,2017-08-07,0,10,2.0,0,1,1,0,Guest_1132,Expected
Resort Hotel,0,315,33,14,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,172.8,0,3,08,2017-08-14,1,3,2.0,0,1,1,0,Guest_1133,Expected
Resort Hotel,0,97,32,11,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient-Party,230.0,0,3,08,2017-08-11,0,6,2.0,0,1,1,4,Guest_1134,Expected
Resort Hotel,0,97,32,11,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient-Party,230.0,0,3,08,2017-08-11,0,6,2.0,0,1,1,4,Guest_1135,Expected
Resort Hotel,0,44,32,10,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,262.0,0,0,08,2017-08-10,0,7,2.0,0,1,1,3,Guest_1136,Expected
Resort Hotel,0,44,32,10,2,5,3,0.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient-Party,337.0,0,2,08,2017-08-10,0,7,3.0,0,1,1,3,Guest_1137,Expected
Resort Hotel,0,85,32,10,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,232.6,0,0,08,2017-08-10,0,7,2.0,0,1,0,3,Guest_1138,Expected
Resort Hotel,0,85,32,10,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,218.6,0,0,08,2017-08-10,0,7,2.0,0,1,1,3,Guest_1139,Expected
Resort Hotel,0,212,32,11,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,203.67,0,4,08,2017-08-11,0,6,2.0,0,1,1,4,Guest_1140,Expected
Resort Hotel,0,212,32,11,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,203.67,0,4,08,2017-08-11,0,6,2.0,0,1,1,4,Guest_1141,Expected
Resort Hotel,0,212,32,11,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,217.67,0,4,08,2017-08-11,0,6,2.0,0,1,1,4,Guest_1142,Expected
Resort Hotel,0,217,32,11,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,199.67,0,2,08,2017-08-11,0,6,2.0,0,1,0,4,Guest_1143,Expected
Resort Hotel,0,226,32,11,2,4,2,2.0,0,Undefined,Online TA,TA/TO,0,0,0,1,0,Transient,220.98,0,1,08,2017-08-11,0,6,4.0,0,1,1,4,Guest_1144,Expected
Resort Hotel,0,173,32,11,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,4,08,2017-08-11,0,6,2.0,0,1,1,4,Guest_1145,Expected
Resort Hotel,0,174,32,7,3,7,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,232.0,0,3,08,2017-08-07,0,10,2.0,0,1,1,0,Guest_1146,Expected
Resort Hotel,0,174,32,7,3,7,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,232.0,0,2,08,2017-08-07,0,10,2.0,0,1,1,0,Guest_1147,Expected
Resort Hotel,0,1,33,15,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,163.05,0,1,08,2017-08-15,0,2,2.0,0,1,1,1,Guest_1148,Expected
Resort Hotel,0,207,32,10,2,5,2,0.0,0,HB,Direct,Direct,0,0,0,0,0,Transient,231.6,1,2,08,2017-08-10,0,7,2.0,0,1,0,3,Guest_1149,Expected
Resort Hotel,0,5,33,16,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,210.0,0,2,08,2017-08-16,0,1,2.0,0,1,1,2,Guest_1150,Expected
Resort Hotel,0,1,33,15,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,153.72,1,1,08,2017-08-15,1,2,3.0,0,1,1,1,Guest_1151,Expected
Resort Hotel,0,28,33,15,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient,209.0,0,4,08,2017-08-15,0,2,2.0,0,1,0,1,Guest_1152,Expected
Resort Hotel,0,256,32,8,2,7,2,1.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,172.81,0,4,08,2017-08-08,0,9,3.0,0,1,1,1,Guest_1153,Expected
Resort Hotel,0,256,32,8,2,7,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,131.85,0,4,08,2017-08-08,0,9,2.0,0,1,1,1,Guest_1154,Expected
Resort Hotel,0,218,33,14,1,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,191.41,1,4,08,2017-08-14,0,3,3.0,0,1,0,0,Guest_1155,Expected
Resort Hotel,0,201,33,13,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,104.85,0,2,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_1156,Expected
Resort Hotel,0,250,33,13,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,1,0,Transient,106.85,0,1,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_1157,Expected
Resort Hotel,0,250,33,13,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,1,0,Transient,104.85,0,1,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_1158,Expected
Resort Hotel,0,14,33,14,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,187.33,0,2,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_1159,Expected
Resort Hotel,0,0,33,16,0,1,3,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,199.0,0,0,08,2017-08-16,0,1,4.0,0,1,1,2,Guest_1160,Expected
Resort Hotel,0,20,33,13,2,2,2,1.0,1,BB,Direct,Direct,0,0,0,1,0,Transient,254.0,0,1,08,2017-08-13,0,4,4.0,0,1,1,6,Guest_1161,Expected
Resort Hotel,0,207,32,12,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,204.8,0,1,08,2017-08-12,0,5,2.0,0,1,1,5,Guest_1162,Expected
Resort Hotel,0,215,32,8,2,8,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,116.5,0,1,08,2017-08-08,0,10,2.0,0,1,1,1,Guest_1163,Expected
Resort Hotel,0,215,32,8,2,8,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,118.5,0,1,08,2017-08-08,0,10,2.0,0,1,1,1,Guest_1164,Expected
Resort Hotel,0,10,32,11,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,137.0,0,3,08,2017-08-11,0,7,2.0,0,1,1,4,Guest_1165,Expected
Resort Hotel,0,26,32,7,3,8,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Group,125.1,0,1,08,2017-08-07,0,11,2.0,0,1,1,0,Guest_1166,Expected
Resort Hotel,0,10,32,11,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,135.0,0,3,08,2017-08-11,0,7,2.0,0,1,1,4,Guest_1167,Expected
Resort Hotel,0,6,33,17,0,1,1,0.0,0,BB,Complementary,Corporate,0,0,0,0,0,Transient,0.0,0,0,08,2017-08-17,1,1,1.0,1,1,0,3,Guest_1168,Expected
Resort Hotel,0,210,33,14,1,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,190.88,0,3,08,2017-08-14,0,4,2.0,0,1,1,0,Guest_1169,Expected
Resort Hotel,0,210,33,14,1,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,206.88,1,3,08,2017-08-14,0,4,2.0,0,1,1,0,Guest_1170,Expected
Resort Hotel,0,183,32,12,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,201.67,0,2,08,2017-08-12,1,6,2.0,0,1,1,5,Guest_1171,Expected
Resort Hotel,0,2,33,17,0,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,231.0,0,3,08,2017-08-17,0,1,2.0,0,1,1,3,Guest_1172,Expected
Resort Hotel,0,2,33,17,0,1,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,231.0,0,3,08,2017-08-17,0,1,2.0,0,1,1,3,Guest_1173,Expected
Resort Hotel,0,223,33,13,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,162.3,0,2,08,2017-08-13,0,5,2.0,0,1,1,6,Guest_1174,Expected
Resort Hotel,0,5,33,17,0,1,2,2.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,255.0,0,0,08,2017-08-17,0,1,4.0,0,0,0,3,Guest_1175,Expected
Resort Hotel,0,301,32,12,2,4,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,112.12,0,1,08,2017-08-12,0,6,3.0,0,1,1,5,Guest_1176,Expected
Resort Hotel,0,6,33,15,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,217.33,0,2,08,2017-08-15,0,3,2.0,0,1,1,1,Guest_1177,Expected
Resort Hotel,0,224,33,13,2,3,2,2.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,311.6,0,2,08,2017-08-13,0,5,4.0,0,1,0,6,Guest_1178,Expected
Resort Hotel,0,320,33,14,1,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,258.0,1,2,08,2017-08-14,0,4,4.0,0,1,0,0,Guest_1179,Expected
Resort Hotel,0,77,33,16,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,216.0,0,2,08,2017-08-16,1,2,2.0,0,1,1,2,Guest_1180,Expected
Resort Hotel,0,140,33,17,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,231.0,0,2,08,2017-08-17,0,1,2.0,0,1,0,3,Guest_1181,Expected
Resort Hotel,0,1,33,17,0,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,170.1,0,1,08,2017-08-17,1,1,3.0,0,1,1,3,Guest_1182,Expected
Resort Hotel,0,192,33,16,0,2,2,1.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,244.0,0,3,08,2017-08-16,0,2,3.0,0,1,0,2,Guest_1183,Expected
Resort Hotel,0,20,33,16,0,2,2,0.0,1,HB,Direct,Direct,0,0,0,4,0,Transient-Party,260.5,0,2,08,2017-08-16,0,2,3.0,0,1,0,2,Guest_1184,Expected
Resort Hotel,0,2,33,16,0,2,1,0.0,0,HB,Direct,Direct,0,0,0,1,0,Transient-Party,238.3,0,1,08,2017-08-16,0,2,1.0,0,1,0,2,Guest_1185,Expected
Resort Hotel,0,140,32,8,2,8,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,153.5,0,0,08,2017-08-08,0,10,2.0,0,1,1,1,Guest_1186,Expected
Resort Hotel,0,35,33,16,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,222.8,1,1,08,2017-08-16,0,2,2.0,0,1,1,2,Guest_1187,Expected
Resort Hotel,0,33,33,14,1,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,240.37,1,1,08,2017-08-14,0,4,2.0,0,1,1,0,Guest_1188,Expected
Resort Hotel,0,189,32,12,2,4,2,1.0,0,HB,Direct,Direct,0,0,0,4,0,Transient,238.0,0,3,08,2017-08-12,0,6,3.0,0,1,0,5,Guest_1189,Expected
Resort Hotel,0,15,33,16,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,210.0,0,2,08,2017-08-16,1,2,2.0,0,1,1,2,Guest_1190,Expected
Resort Hotel,0,17,33,17,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,230.0,0,2,08,2017-08-17,0,1,2.0,0,1,1,3,Guest_1191,Expected
Resort Hotel,0,140,33,17,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,229.0,0,2,08,2017-08-17,0,1,2.0,0,1,1,3,Guest_1192,Expected
Resort Hotel,0,40,33,14,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,2,08,2017-08-14,0,4,2.0,0,1,1,0,Guest_1193,Expected
Resort Hotel,0,77,33,16,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,2,08,2017-08-16,1,2,2.0,0,1,1,2,Guest_1194,Expected
Resort Hotel,0,23,33,16,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Contract,135.0,0,0,08,2017-08-16,0,3,2.0,0,1,1,2,Guest_1195,Expected
Resort Hotel,0,96,32,12,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,217.1,0,0,08,2017-08-12,0,7,2.0,0,1,0,5,Guest_1196,Expected
Resort Hotel,0,96,32,12,2,5,2,1.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,217.1,0,0,08,2017-08-12,0,7,3.0,0,1,0,5,Guest_1197,Expected
Resort Hotel,0,11,33,18,0,1,1,0.0,0,BB,Corporate,Corporate,0,0,0,0,0,Transient,135.0,0,0,08,2017-08-18,1,1,1.0,0,0,0,4,Guest_1198,Expected
Resort Hotel,0,223,33,13,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,212.33,0,4,08,2017-08-13,0,6,2.0,0,1,0,6,Guest_1199,Expected
Resort Hotel,0,17,33,16,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,178.39,0,1,08,2017-08-16,1,3,2.0,0,1,1,2,Guest_1200,Expected
Resort Hotel,0,1,33,18,0,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,186.1,0,0,08,2017-08-18,0,1,3.0,0,1,1,4,Guest_1201,Expected
Resort Hotel,0,50,32,12,2,5,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,216.0,0,0,08,2017-08-12,0,7,3.0,0,1,0,5,Guest_1202,Expected
Resort Hotel,0,45,33,19,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Group,216.0,0,0,08,2017-08-19,0,1,3.0,0,1,0,5,Guest_1203,Expected
Resort Hotel,0,19,33,17,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,232.0,0,1,08,2017-08-17,0,2,2.0,0,1,1,3,Guest_1204,Expected
Resort Hotel,0,36,33,15,0,4,2,1.0,0,HB,Direct,Direct,0,0,0,0,0,Transient,297.0,1,3,08,2017-08-15,0,4,3.0,0,0,0,1,Guest_1205,Expected
Resort Hotel,0,163,32,12,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,252.0,0,3,08,2017-08-12,0,7,2.0,0,1,1,5,Guest_1206,Expected
Resort Hotel,0,6,33,17,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,0,08,2017-08-17,0,2,2.0,0,1,1,3,Guest_1207,Expected
Resort Hotel,0,56,33,18,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,284.0,0,4,08,2017-08-18,1,1,2.0,0,1,1,4,Guest_1208,Expected
Resort Hotel,0,57,33,19,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,283.43,0,4,08,2017-08-19,0,7,2.0,0,1,1,5,Guest_1209,Expected
Resort Hotel,0,56,33,18,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,270.0,0,4,08,2017-08-18,1,1,2.0,0,1,1,4,Guest_1210,Expected
Resort Hotel,0,57,33,19,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,270.0,0,4,08,2017-08-19,0,7,2.0,0,1,1,5,Guest_1211,Expected
Resort Hotel,0,192,32,12,2,5,2,2.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,199.15,1,3,08,2017-08-12,0,7,4.0,0,0,0,5,Guest_1212,Expected
Resort Hotel,0,254,32,12,2,5,2,2.0,0,Undefined,Online TA,TA/TO,0,0,0,1,0,Transient,212.58,0,1,08,2017-08-12,0,7,4.0,0,1,0,5,Guest_1213,Expected
Resort Hotel,0,50,33,14,1,4,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,299.0,1,1,08,2017-08-14,0,5,2.0,0,1,1,0,Guest_1214,Expected
Resort Hotel,0,38,33,13,2,4,2,1.0,0,HB,Direct,Direct,0,0,0,1,0,Transient,296.33,0,1,08,2017-08-13,0,6,3.0,0,1,0,6,Guest_1215,Expected
Resort Hotel,0,200,32,12,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,106.56,0,1,08,2017-08-12,0,7,2.0,0,1,1,5,Guest_1216,Expected
Resort Hotel,0,197,32,12,2,5,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,207.29,0,1,08,2017-08-12,0,7,2.0,0,1,1,5,Guest_1217,Expected
